headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3
increase,0.2,0.6,24266,ILLINOIS TOOL WORKS INC,"UBS Maintains Neutral on Illinois Tool Works Inc. Common Stock, Raises Price Target to $150",7,"keeping a neutral rating mutes the impact, but raising the price target to $150 is a modestly positive signal about valuation that is likely to nudge the stock slightly higher rather than drive a significant move.",151,330,2.0,2019-05-10,56573.0,0.7917636074125701,-3.31892669200897,-1.41397518262224,-4.60853202406986,0.28451839461922,-0.05275775023634,-2.4270933815513303
increase,0.25,0.6,25454,ILLINOIS TOOL WORKS INC,"UBS Maintains Neutral on Illinois Tool Works, Raises Price Target to $154",7,"raising the price target is a mild positive signal that the analyst sees more upside, which should support a modest increase in the stock, although the unchanged 'neutral' rating limits the incentive for large buying and mutes the impact.",147,344,2.0,2019-07-29,56573.0,0.07068085251376,0.09631044813431,-5.81739597148576,-5.05971795632897,-1.89737416803836,-1.94064744587852,-0.8283870145916
increase,0.3,0.7,23858,INTUIT INC,"UBS Maintains Neutral on Intuit Inc. - Common Stock, Raises Price Target to $260",7,"raising the price target is a positive signal that the analyst sees higher upside, so the stock is likely to tick up, but the maintained 'neutral' rating tempers the impact, suggesting a modest move rather than a large rally.",141,278,2.0,2019-05-24,78975.0,6.7009299993515,-0.69132125936448,-7.53845064490844,1.18066591488299,-2.5128271430730797,-1.9383956617558,-0.97665254456618
increase,0.25,0.65,21835,INTUIT INC,"UBS Maintains Neutral on Intuit, Raises Price Target to $285",7,"raising the price target is a mildly positive signal that could lift the stock, but the unchanged 'neutral' rating limits the upside so any price move is likely modest.",136,332,2.0,2019-08-23,78975.0,1.09898038208484,1.44579140469431,3.45124315009719,-1.01886963108992,-0.1918617170304,1.05189677169657,0.53968581681396
increase,0.25,0.65,27171,HUNT J B TRANSPORT SERVICES INC,"UBS Maintains Neutral on JB Hunt Transport Servs, Raises Price Target to $114",7,"raising the price target signals improved analyst valuation and is mildly positive for sentiment, but ubs keeping a neutral rating tempers enthusiasm, so the likely impact is a modest upward move rather than a large rally.",149,336,2.0,2019-10-16,42877.0,3.62903513014316,0.45827822759747,1.03761087150842,1.77258588578281,1.84339899569749,1.13275941740083,3.7367509034357695
increase,0.25,0.65,25174,J D COM INC,"UBS Maintains Neutral on JD.com, Raises Price Target to $38",7,"ubs raising its price target is a mild positive signal that can improve investor sentiment even though the analyst kept a neutral rating, so the likely effect is a modest uptick rather than a strong move.",138,271,2.0,2019-11-18,14655.0,-2.2354694083333,-1.0975628159940198,-0.48780434379515,-2.34756242328617,-0.05957836983725,0.5394076016149201,-0.05957835248353
decrease,0.25,0.7,25842,KOHLS CORP,"UBS Maintains Neutral on Kohl's Corporation Common Stock, Lowers Price Target to $57",7,keeping a neutral rating but lowering the price target signals reduced upside and typically exerts modest downward pressure on the stock even without a rating downgrade.,144,260,0.0,2019-05-24,77606.0,-0.05865609855391,-0.0195585322217,-1.64319280864356,-4.53834058238294,-4.28517423570156,-7.25294618716848,-18.69336869662168
decrease,0.3,0.75,23475,KOHLS CORP,"UBS Maintains Neutral on Kohl's, Lowers Price Target to $47",7,"lowering the price target signals reduced upside and can pressure the stock despite a maintained neutral rating, so the net market reaction is likely modestly negative.",141,262,0.0,2019-08-22,77606.0,0.57373661547899,-4.54257652163505,-0.25354466722488,2.59877365458882,4.85739819705486,-2.36514415282609,3.40585147509486
increase,0.15,0.65,28795,KOHLS CORP,"UBS Maintains Neutral on Kohl's, Raises Price Target to $49",7,"ubs raising its price target is a mildly positive signal that implies higher fair value, but the unchanged neutral rating tempers the impact, so a small upward move is most likely.",140,267,2.0,2019-10-21,77606.0,1.24506140127778,3.33788618445396,4.8409125901279095,5.58266733982188,-0.90090651065111,-0.8232104242712001,-1.65209380899702
increase,0.2,0.6,21419,KROGER CO,"UBS Maintains Neutral on Kroger, Raises Price Target to $26",7,"ubs raising its price target signals a somewhat more positive view that can modestly boost sentiment and share buying, but the unchanged neutral rating limits conviction so any impact is likely small.",138,260,2.0,2019-09-13,16678.0,2.5009745731949797,-0.9531071409583,-2.0968329212363397,-1.86808922881621,0.07821845356374,-0.89078058170353,1.58793019485401
increase,0.35,0.7,22695,LAM RESH CORP,"UBS Maintains Neutral on Lam Research Corporation - Common Stock, Raises Price Target to $205",7,"raising the price target signals a more positive valuation outlook that should modestly lift the stock, although ubs kept a neutral rating which tempers the upside and suggests only a limited positive reaction.",146,210,2.0,2019-04-25,48486.0,4.93245981633663,0.63877389766275,0.8581989291095801,-3.14511275772965,0.33884570002555,0.1126939798885299,0.3439945242621899
increase,0.25,0.65,4059,LINCOLN NATIONAL CORP,"UBS Maintains Neutral on Lincoln National, Raises Price Target to $56",7,"ubs kept a neutral rating (limiting bullish impact) but raised its price target to $56, which signals a modest upward revision to fair value and is likely to produce a small positive move rather than a strong rally.",142,340,2.0,2019-10-10,49015.0,3.1830787658691397,4.10128235816955,5.206843959437999,8.86233451957516,1.48368012160062,-2.18090830197388,-3.20184020245565
decrease,0.25,0.7,30646,M & T BANK CORP,"UBS Maintains Neutral on M&T Bank, Lowers Price Target to $172",7,"ubs's cut to the price target signals a reduced analyst valuation and should modestly pressure m&t bank's share price, though the unchanged 'neutral' rating limits the likely downside impact.",144,334,0.0,2019-07-10,35554.0,-1.6873292624950398,1.44191542640328,-0.50204359653424,-4.4249863133259595,0.69930460304021,0.13218266788035,1.56805739413137
increase,0.25,0.65,7411,M S C I INC,"UBS Maintains Neutral on MSCI, Raises Price Target to $238",7,"raising the price target is a constructive, bullish signal that can lift the stock, but ubs keeping a neutral rating tempers conviction so the likely impact is a modest upward move.",140,324,2.0,2019-10-02,92402.0,-1.63252037018537,2.41654887795448,3.1828887207332404,6.2435349701825,-0.69805020466446,0.15748586544159,-3.2744384087873
increase,0.3,0.6,29518,MARSH & MCLENNAN COS INC,"UBS Maintains Neutral on Marsh & McLennan, Raises Price Target to $102",7,"raising the price target is a positive signal and likely provides modest upward pressure on the stock, but ubs keeping a neutral rating tempers enthusiasm so any move is likely limited.",151,387,2.0,2019-07-10,45751.0,0.11271554976701,0.21634497679769,-0.52119063278593,0.3835179030882299,0.0294105673674399,-0.70073110982605,-0.8647487412305499
increase,0.2,0.6,18340,MCDONALDS CORP,"UBS Maintains Neutral on McDonald's, Raises Price Target from $185 to $203",7,"ubs raising its price target from $185 to $203 is a modestly positive signal about fair value, but maintaining a neutral rating tempers the bullishness, so the likely market reaction is a small uptick rather than a large move.",147,273,2.0,2019-06-11,43449.0,0.973666831851,0.8216069079935501,0.6149758870396,1.20535870981168,-2.03425772488117,-0.8618566528548701,0.58461906628877
uncertain,0.3,0.6,28830,MCDONALDS CORP,"UBS Maintains Neutral on McDonald's, Raises Price Target to $218",7,"ubs maintaining a neutral rating mutes buy-side enthusiasm while the raised $218 price target is a modestly positive signal — without knowing the current share price and investor reaction, the net impact is ambiguous.",144,534,1.0,2019-07-29,43449.0,-0.27832179330289,-1.22802099213004,-2.10717224518609,1.01405154719025,0.5316169466823301,1.31591460534665,0.59260150259918
increase,0.25,0.6,23823,METLIFE INC,"UBS Maintains Neutral on MetLife, Raises Price Target to $48",7,"raising the price target is a modestly positive signal that suggests higher fair value, but keeping the rating at neutral limits the strength of the market reaction, so a small increase is most likely.",138,334,2.0,2019-04-09,87842.0,-1.57742518931627,1.19639411568641,4.26636431859408,1.42212432704913,-0.1109699252992799,0.60347930177306,1.85562283499591
increase,0.25,0.65,23639,MOODYS CORP,"UBS Maintains Neutral on Moody's, Raises Price Target to $198",7,"raising the price target is a positive signal that the analyst sees higher upside, but keeping a neutral rating limits buying momentum, so the net effect is likely a modest upward move rather than a large rally.",140,272,2.0,2019-04-09,48506.0,-0.27247662656009,-0.73931473307311,2.07864001733011,4.1305000011685395,-0.03738908562809,0.18198166320571,0.5101476552471199
increase,0.25,0.7,29078,MOODYS CORP,"UBS Maintains Neutral on Moody's, Raises Price Target to $200",7,"raising the price target to $200 is a positive signal about valuation and can spur modest buying, but keeping a neutral rating caps enthusiasm, so the likely market reaction is a small uptick rather than a large move.",140,275,2.0,2019-07-10,48506.0,0.86846817284822,0.94608766958117,1.50172697472843,1.6318739182044,0.23787894751876,-1.67799718095261,-2.25062806151236
increase,0.25,0.65,25163,MOODYS CORP,"UBS Maintains Neutral on Moody's, Raises Price Target to $215",7,"raising the price target is a modestly positive signal that could lift the stock, but ubs keeping a neutral rating tempers buying enthusiasm, so the likely effect is a small upward move rather than a large rally.",140,267,2.0,2019-08-01,48506.0,0.79780099913477,-0.8099976927042001,-0.64800244182592,-2.82342323142422,5.98298572003841,6.38804528850329,5.37856570450612
increase,0.25,0.6,23576,NORTHERN TRUST CORP,"UBS Maintains Neutral on Northern Trust, Raises Price Target to $110",7,"raising the price target signals ubs sees higher fair value — a generally positive catalyst that should nudge the stock upward, but the maintained neutral rating tempers enthusiasm so the impact is likely modest.",142,327,2.0,2019-12-17,58246.0,0.50827376544475,-0.62523013912141,-1.88488697409053,-1.08495806144434,0.15734743792563,-1.51983819652367,0.55342295357265
increase,0.25,0.6,26247,NORTHROP GRUMMAN CORP,"UBS Maintains Neutral on Northrop Grumman Corporation Common Stock, Raises Price Target to $300",7,"raising the price target is a modestly positive signal that could lift the stock, but the maintained 'neutral' rating limits the strength of the move and other market factors create uncertainty.",150,261,2.0,2019-04-25,24766.0,-0.28928483370691,1.41122620552778,3.8468390853029,5.6628092853967,-4.30948548018932,-1.02160334329923,-0.41257746427854
decrease,0.3,0.65,33038,O G E ENERGY CORP,"UBS Maintains Neutral on OGE Energy, Lowers Price Target to $43",7,"lowering the price target reduces analysts' implied upside and is typically viewed as mildly negative for the stock, and although the rating was maintained at neutral (limiting a stronger reaction), the cut in target is likely to exert modest downward pressure.",144,273,0.0,2019-11-26,24440.0,0.26190620847046,0.21372630726546,1.16361398180622,2.32723698728691,0.02381119556957,-0.52108294682181,-1.54711635629652
increase,0.2,0.6,27003,O G E ENERGY CORP,"UBS Maintains Neutral on OGE Energy, Raises Price Target to $49",7,"although ubs maintained a neutral rating (limiting a strong positive reaction), raising the price target to $49 is a modestly positive signal that is likely to produce a small uptick in the stock rather than a decline.",143,275,2.0,2019-09-27,24440.0,0.06607660325244,-0.11005775304511,-1.1666272598075,-3.70741551200447,0.48694382421672,0.7098484444555601,1.0910747731156
decrease,0.3,0.7,24592,OCCIDENTAL PETROLEUM CORP,"UBS Maintains Neutral on Occidental Petroleum, Lowers Price Target to $40",7,"lowering the price target signals reduced analyst expectations for occidental’s fair value (a negative signal) while retaining a neutral rating mutes the move, so the likely net effect is modest downward pressure on the stock.",147,331,0.0,2019-12-19,34833.0,0.07758623105473,0.80102728679776,3.77260731473674,16.408264817145408,0.91335717588663,0.91335717588663,2.54574143974746
decrease,0.25,0.7,24080,OLIN CORP,"UBS Maintains Neutral on Olin, Lowers Price Target to $18",7,"ubs cutting its price target signals weaker expectations and is a modestly negative data point that will likely put slight downward pressure on olin shares, even though the analyst maintained a neutral rating.",139,327,0.0,2019-12-19,13610.0,0.28685734141618,-0.51487502641975,-1.43020589903193,-3.8329524503438,2.1089667454361902,-0.1146157466808499,1.63265716536469
decrease,0.25,0.75,27099,O I GLASS INC,"UBS Maintains Neutral on Owens-Illinois, Lowers Price Target to $12",7,"ubs cutting its price target lowers the analyst-implied fair value and will likely exert modest downward pressure on the stock, although retaining a neutral rating mutes a stronger sell-off.",142,325,0.0,2019-09-11,77157.0,0.0913262949325099,-4.74452972412109,-6.843065600475649,-9.21533036372875,0.5509592592716199,7.775590064865271,7.563845351632479
decrease,0.25,0.75,13019,P G & E CORP,"UBS Maintains Neutral on PG&E, Lowers Price Target to $10",7,"lowering the price target to $10 signals a reduced analyst valuation and may prompt some selling or deter buyers, though the 'neutral' rating and it being a single analyst update suggest the downward impact is likely modest.",143,275,0.0,2019-10-11,13688.0,2.95250955969095,-4.36409413814544,-3.24189780436511,-37.6558624983445,-29.052820801734917,-28.532108051351017,-32.26086999038644
decrease,0.35,0.75,30411,P G & E CORP,"UBS Maintains Neutral on PG&E, Lowers Price Target to $13",7,"cutting the price target reduces analysts' implied fair value and signals a weaker outlook, which is likely to pressure the stock despite the unchanged 'neutral' rating.",143,321,0.0,2019-08-20,13688.0,9.27834808826446,5.060035735368721,-3.7735812354772102,-8.31904175702819,-25.28010904788971,-25.85128581313552,-33.01945980866848
decrease,0.3,0.75,33974,P G & E CORP,"UBS Maintains Neutral on PG&E, Lowers Price Target to $9",7,"lowering the price target reduces analysts' implied valuation and is a negative signal for investor expectations—even though the rating stayed neutral, the cut to $9 likely exerts modest downward pressure on the stock.",143,265,0.0,2019-11-25,13688.0,1.2311922386288598,0.94594182446599,15.13513947616513,66.48647946533306,4.2795963585376695,2.23775999564452,6.87134176786514
increase,0.2,0.6,29066,P G & E CORP,"UBS Maintains Neutral on PG&E, Raises Price Target to $29",7,"keeping a neutral rating mutes immediate upside, but the raised $29 price target signals a higher fair value from ubs and is likely to produce a modest positive reaction rather than a large move.",142,274,2.0,2019-01-07,13688.0,-22.3360612988472,-7.33509883284568,-55.77836535269096,-59.36675695700888,1.87890958040952,2.52101010438943,2.7368405059583
increase,0.25,0.7,14291,P N C FINANCIAL SERVICES GRP INC,"UBS Maintains Neutral on PNC Financial Services Gr, Raises Price Target to $142",7,"while ubs kept a neutral rating (limiting the immediate positive signal), raising the price target to $142 implies improved analyst expectations and is likely to produce a modest upward move in the stock price.",153,275,2.0,2019-10-03,60442.0,0.75902636162936,2.73532196879386,1.23601439572569,5.18522896028572,-1.0932944715023,-3.18208237986545,-3.34069558060512
increase,0.25,0.65,14267,P N C FINANCIAL SERVICES GRP INC,"UBS Maintains Neutral on PNC Financial Services Gr, Raises Price Target to $146",7,"raising the price target is a modestly positive signal about valuation and prospects, but maintaining a neutral rating tempers enthusiasm, so the likely market reaction is a small uptick rather than a strong move.",153,265,2.0,2019-10-21,60442.0,1.40049783512949,-0.04809459496755,1.5392053420534502,3.07840013999851,0.60283234342932,1.45624027752222,1.98544865481962
increase,0.2,0.6,28995,P N M RESOURCES INC,"UBS Maintains Neutral on PNM Resources, Raises Price Target to $53",7,"raising the price target is a mildly positive signal that could nudge the stock up, but keeping a 'neutral' rating tempers buying enthusiasm so the likely impact is small.",143,331,2.0,2019-09-06,55511.0,-0.57075559161603,-1.44497137516736,-0.6927994331529199,1.88044492945895,-1.62633135914802,-1.74047137097731,-0.3920740749977299
decrease,0.35,0.7,28467,PATTERSON COMPANIES INC,"UBS Maintains Neutral on Patterson Companies, Lowers Price Target to $16",7,"ubs kept a neutral rating (no upgrade) while lowering its price target to $16, signaling a weaker outlook that is likely to put modest downward pressure on the stock even though the unchanged rating limits the severity of the reaction.",145,214,0.0,2019-09-06,78034.0,-0.23981363046914,2.82452665269374,9.61538739747456,6.00961595119315,3.4098025411367403,3.99002074987233,-0.23922860260749
increase,0.2,0.6,13779,PROCTER & GAMBLE CO,"UBS Maintains Neutral on Procter & Gamble, Raises Price Target to $126",7,"keeping a neutral rating limits strong upside, but raising the price target is a positive signal that may prompt a modest upward re-rating as investors update expectations.",146,325,2.0,2019-10-23,18163.0,0.67114070989191,1.45528530701994,1.57723780121998,-2.17886215059498,2.60329060256481,4.00953351662254,4.7586411629858505
increase,0.25,0.6,14811,PRUDENTIAL FINANCIAL INC,"UBS Maintains Neutral on Prudential Financial, Raises Price Target to $85",7,"raising the price target is a modestly positive signal that ubs sees upside in prudential, but the maintained neutral rating tempers the upside, so a small positive move is most likely.",145,262,2.0,2019-10-10,89258.0,1.87078863382339,1.99612192809581,1.95049525142079,4.09490601329904,1.3066517189145,-1.0690887293571398,-1.47681843599819
decrease,0.3,0.7,35762,QORVO INC,"UBS Maintains Neutral on Qorvo, Inc. - Common Stock, Lowers Price Target to $68",7,"ubs kept a neutral rating (limiting the impact) but cut the price target to $68, signaling reduced analyst expectations which typically puts modest downward pressure on the stock price.",146,197,0.0,2019-05-22,85035.0,-2.1774457767605697,0.7641180884093001,2.7740832974387697,5.39867103723528,0.44067315757274,-3.73846294991676,-9.64616008865596
increase,0.2,0.6,32547,QORVO INC,"UBS Maintains Neutral on Qorvo, Raises Price Target to $74",7,"raising the price target signals a more favorable valuation that should provide modest positive sentiment, but the maintained 'neutral' rating limits upside, so a small increase is most likely.",139,259,2.0,2019-08-02,85035.0,-0.63077793456614,-3.86514030396938,-1.97489309078584,1.01565981981175,-2.66066938638687,-5.49741916596765,-4.4724210114149505
increase,0.25,0.6,36142,QUALCOMM INC,"UBS Maintains Neutral on Qualcomm, Raises Price Target to $87",7,"raising the price target signals a more favorable valuation and is mildly positive news for qualcomm’s outlook, but the unchanged 'neutral' rating limits upside, suggesting a small increase rather than a large move.",135,207,2.0,2019-11-07,77178.0,6.3216425478458405,4.50099483132362,0.55567894999057,-5.41231671503061,-0.97121680155396,-0.54060307936565,1.25627579273672
decrease,0.4,0.72,15555,QUEST DIAGNOSTICS INC,"UBS Maintains Neutral on Quest Diagnostics, Lowers Price Target to $102",7,"keeping a neutral rating but cutting the price target signals reduced upside from the analyst and is likely to exert downward pressure on the stock, though not as severe as a downgrade to sell.",143,325,0.0,2019-10-21,84373.0,-0.37015865091234,-1.4958924613893,-1.84786798146388,-1.11458681067071,-1.9765106961131,-2.98619930532055,-2.0513252806778
increase,0.35,0.7,37358,R H,"UBS Maintains Neutral on RH, Raises Price Target to $138",7,"raising the price target is a modestly positive signal that implies higher fair value, but keeping the neutral rating tempers the endorsement so the likely market reaction is a small-to-moderate uptick rather than a strong move.",133,334,2.0,2019-07-30,13687.0,5.90861961245536,-0.4214669577777299,-2.77876947854666,1.47867111613466,1.07049541547894,3.3786891923756204,2.29857272096269
increase,0.25,0.7,30347,R H,"UBS Maintains Neutral on RH, Raises Price Target to $160",7,"raising the price target signals improved analyst expectations which is a modestly positive signal for the stock, while keeping a neutral rating tempers the upside, so the net likely effect is a small increase.",133,328,2.0,2019-09-11,13687.0,5.0792999565601304,1.29978926852345,2.73135525094887,1.85684709110922,3.49815040826797,6.58079903508228,9.8983169593702
decrease,0.3,0.7,15931,REINSURANCE GROUP OF AMERICA INC,"UBS Maintains Neutral on Reinsurance Group, Lowers Price Target to $154",7,"lowering the price target reduces the analyst-implied valuation and signals a weaker outlook, so even with the neutral rating unchanged this is likely to put modest downward pressure on the stock.",148,271,0.0,2019-10-10,79210.0,0.14481386169791,1.70895624905824,2.80662825794648,3.08925786583722,0.5759649910032699,-1.6826340347832,-2.6403456843638
increase,0.25,0.65,31887,REPUBLIC SERVICES INC,"UBS Maintains Neutral on Republic Services, Raises Price Target to $82",7,"raising the price target signals ubs sees higher fair value which is a modestly positive catalyst for the stock, but retaining a neutral rating tempers enthusiasm so any price reaction is likely small.",138,262,2.0,2019-04-04,86228.0,-0.47541256062686,0.26398375630378,-2.66499398537094,-0.64110892692319,0.2382774604484399,-0.07500632335775,-0.55983696434241
increase,0.15,0.65,38486,S J W GROUP,"UBS Maintains Neutral on SJW Gr, Raises Price Target to $70",7,"raising the price target signals a more favorable valuation and is mildly positive for sentiment, but the unchanged 'neutral' rating limits the upside, so a small to modest increase is most likely.",139,269,2.0,2019-11-25,54199.0,0.81967171281576,0.39937067776918,0.44215884367824,2.41050125036177,-0.6713343784213001,-1.34770460591537,0.1295953429957
increase,0.25,0.6,32735,SHERWIN WILLIAMS CO,"UBS Maintains Neutral on Sherwin-Williams Company (The) Common Stock, Raises Price Target to $460",7,"raising the price target is a positive signal that suggests higher fair value, so the stock is likely to tick up, but ubs keeping a neutral rating tempers the upside, implying only a modest increase.",152,393,2.0,2019-04-24,36468.0,-0.5516481120139299,-1.44136408343911,-2.2712368800327,-2.9242157854641597,1.89205054193735,1.7704417383141098,3.95791430718432
increase,0.25,0.65,17747,SHERWIN WILLIAMS CO,"UBS Maintains Neutral on Sherwin-Williams, Raises Price Target to $555",7,"raising the price target is a mildly positive signal about future valuation that should support the stock, while keeping a neutral rating tempers the upside, so the net effect is a small increase.",146,262,2.0,2019-10-02,36468.0,-0.7065990474075,0.40294867940247,2.70789143450493,4.2938170843512795,-0.91112619265913,0.1065547899406299,-0.63645299822001
increase,0.2,0.6,17611,SHERWIN WILLIAMS CO,"UBS Maintains Neutral on Sherwin-Williams, Raises Price Target to $570",7,"raising the price target signals a more positive valuation outlook which is mildly bullish, but ubs kept a neutral rating which tempers the impact, so a small uptick in the stock is most likely.",146,271,2.0,2019-10-23,36468.0,-0.53273462690413,1.8053794279694504,3.96545046249663,2.0164214090628096,2.99413930624723,1.07513980899627,1.13284271606188
increase,0.2,0.7,31875,SOUTHERN CO,"UBS Maintains Neutral on Southern, Raises Price Target to $62",7,"raising the price target is a mildly positive signal that suggests upside to the stock, but the unchanged 'neutral' rating limits conviction, so the likely effect is a small upward move rather than a large rally.",135,273,2.0,2019-09-06,18411.0,0.30252151191234,-1.10589787364006,0.75402273701952,2.39611316462622,-1.01480716839432,-0.4517323756553399,2.1283929456793
increase,0.2,0.7,19755,STRYKER CORP,"UBS Maintains Neutral on Stryker, Raises Price Target to $225",7,"keeping a neutral rating limits the strength of the signal, but raising the price target to $225 indicates improved analyst expectations and is likely to exert a modest upward pressure on the stock rather than a large move.",141,272,2.0,2019-10-30,73139.0,-1.55987963080406,-0.37771987263113,-7.407067282394831,-7.0754070637698705,3.18641103804111,4.21037898639766,4.31389012428486
increase,0.25,0.6,42118,T ROWE PRICE GROUP INC,"UBS Maintains Neutral on T. Rowe Price Group, Raises Price Target to $111",7,"raising the price target is a modestly positive signal that could lift the stock, but ubs keeping a neutral rating limits the bullish impact so the likely effect is a small uptick rather than a strong move.",146,342,2.0,2019-07-08,10138.0,-1.32222343236208,0.7892810739576799,1.30322889522007,-0.08259574457311,0.6471598520874899,1.67587445577244,1.25629988224706
increase,0.25,0.65,39978,TARGET CORP,"UBS Maintains Neutral on Target Corporation Common Stock, Raises Price Target to $82",7,"raising the price target is a modestly positive signal that can lift the stock, but the unchanged 'neutral' rating limits upside, so any move is likely small.",138,258,2.0,2019-05-23,49154.0,2.37236209213733,2.73299515247344,1.32241246805842,9.38286772574314,7.78209939599037,7.60265783586637,9.408941162787809
increase,0.25,0.7,36403,TARGET CORP,"UBS Maintains Neutral on Target, Raises Price Target to $103",7,"raising the price target signals a modestly more positive valuation and may nudge the stock up, but ubs keeping a neutral rating limits the likely upside so the effect should be small.",135,332,2.0,2019-08-22,49154.0,3.22330072522163,-2.66177747398614,1.51429701780181,3.32016437200004,20.42558342218399,19.88312162025098,23.25710729429924
increase,0.25,0.6,40934,TARGET CORP,"UBS Maintains Neutral on Target, Raises Price Target to $112",7,"raising the price target is a modestly bullish signal that suggests upside to ubs’s view, but the unchanged neutral rating limits conviction, so the likely market reaction is a small increase rather than a strong move.",135,330,2.0,2019-11-12,49154.0,-1.90131142735481,0.21227814722806,2.91647434528288,17.808494348646082,0.27235171291977,-0.12659319906572,-0.05429844594629
increase,0.25,0.65,41926,TEMPUR SEALY INTERNATIONAL INC,"UBS Maintains Neutral on Tempur Sealy Intl, Raises Price Target to $92",7,"raising the price target is a mildly positive signal that could support a modest uptick in the stock, but the firm kept a neutral rating which tempers the bullishness, so any move is likely limited.",147,209,2.0,2019-11-01,89971.0,-1.75920668989419,-3.31281386315822,-4.24174704705675,-4.90206750305873,11.10431998968124,11.44467140660909,12.27008347797471
decrease,0.25,0.7,32883,TEREX CORP NEW,"UBS Maintains Neutral on Terex, Lowers Price Target to $31",7,"lowering the price target signals a weaker analyst outlook and is likely to exert downward pressure on the stock, though the unchanged 'neutral' rating mitigates the negative impact, so the effect is moderate rather than large.",141,275,0.0,2019-09-12,58318.0,-3.82279269397258,2.7117367833852697,2.93461744050471,-4.56909173266585,2.60263588279485,6.750573979516079,11.07142432265735
decrease,0.25,0.65,43558,TEXAS ROADHOUSE INC,"UBS Maintains Neutral on Texas Roadhouse, Lowers Price Target to $62",7,"lowering the price target reduces analyst-implied fair value and is mildly negative for sentiment, but ubs keeping a neutral rating limits the likely downside impact, so the effect should be modest.",142,333,0.0,2019-07-30,90427.0,-0.5828294437378599,-1.88310779631137,-2.91348277852722,-5.7026098119648605,1.28800962120294,4.02351381615813,4.36866154651074
increase,0.3,0.7,15227,LAUDER ESTEE COS INC,"UBS Maintains Neutral on The Estee Lauder Cos, Raises Price Target to $205",7,"raising the price target is a mildly bullish signal that suggests higher expected valuation, but the unchanged 'neutral' rating limits the upside, so the overall likely impact is a modest increase in the stock price.",148,265,2.0,2019-08-20,82642.0,0.2727513434365299,0.7517330814152899,-0.81602077020526,0.4689044282126299,12.51534074544906,14.946134284010078,15.14961202171629
increase,0.25,0.6,35535,TRAVELERS COMPANIES INC,"UBS Maintains Neutral on Travelers Companies, Raises Price Target to $135",7,"raising the price target signals a more positive valuation and can provide modest upward pressure on the stock, but the unchanged neutral rating limits the strength of the reaction so any upside is likely muted.",144,198,2.0,2019-04-09,59459.0,-0.50780279561877,0.19972207956016,2.33004941990759,2.9513943212962,-0.38122362457215,-0.46879530746759,-0.52708724417417
increase,0.25,0.65,42190,TRAVELERS COMPANIES INC,"UBS Maintains Neutral on Travelers Companies, Raises Price Target to $152",7,"a raised price target is a mildly positive signal about the analyst's outlook, but the maintained 'neutral' rating limits the strength of the endorsement, so the likely effect is a modest upward impact on the stock.",144,214,2.0,2019-07-10,59459.0,-0.0781981856562099,-0.58697522617876,-0.6195767074112,-2.9217998019739,-0.22757223341614,-0.41534129538048,-0.5508788564418
decrease,0.4,0.7,41126,TREEHOUSE FOODS INC,"UBS Maintains Neutral on Treehouse Foods, Lowers Price Target to $55",7,"ubs lowering its price target reduces the analyst-implied valuation and can prompt modest selling pressure, and although the neutral rating tempers the move, the lower target is overall a negative signal for the stock.",142,266,0.0,2019-11-11,90775.0,1.14076463505625,-1.55085688456892,-0.4028212940894,-0.36253861053912,0.30650089029222,-11.020479239635833,-11.35789269021408
decrease,0.25,0.75,42078,TRIPADVISOR INC,"UBS Maintains Neutral on TripAdvisor, Lowers Price Target to $34",7,"lowering the price target signals reduced analyst expectations and negative sentiment toward tripadvisor while keeping a neutral rating avoids a stronger downgrade, so the news is mildly negative and likely to cause a small decrease in the stock price.",143,268,0.0,2019-11-08,13168.0,0.97946124151349,-0.6570684723556,-2.56570620128036,-1.65622653184679,-22.40745574235916,-22.7672038567301,-23.17961426826179
increase,0.25,0.65,25075,U S BANCORP DEL,"UBS Maintains Neutral on U.S. Bancorp, Raises Price Target to $58",7,"although ubs kept a neutral rating (limiting a strong positive signal), the raised price target to $58 signals improved analyst expectations and is likely to produce a modest upward move in the stock price.",147,263,2.0,2019-10-21,66157.0,2.03377325087785,0.8186561986804,1.47713449912232,3.4703698689396196,0.65801609307527,0.91625433653115,2.43675859491714
decrease,0.25,0.7,24827,UNITEDHEALTH GROUP INC,"UBS Maintains Neutral on UnitedHealth Group, Lowers Price Target to $257",7,"ubs cutting its price target reduces the implied upside and can prompt selling pressure, and although the neutral rating tempers the reaction, the net effect is modest downward pressure on the stock.",142,269,0.0,2019-10-17,92655.0,2.81868111342191,0.68535241298377,0.34472705490091,3.70583130482058,-0.67060263827443,7.43461135348684,6.71860106779762
decrease,0.2,0.65,36991,VISTEON CORP,"UBS Maintains Neutral on Visteon, Lowers Price Target to $75",7,"lowering the price target signals reduced analyst expectations and can create downward pressure on the stock, though keeping a neutral rating limits the negative impact so the likely effect is a modest decline.",144,261,0.0,2019-04-01,88319.0,6.14699237048625,0.34969926346093,8.015111735600671,14.575473305240893,-1.17388563230633,-1.7362160271844,-3.03772053603205
