custom_id,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num,date,ticker,datetime_utc,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_CAPM,ar_CAPM,er_CAPM_1,ar_CAPM_1,er_CAPM_2,ar_CAPM_2,er_CAPM_3,ar_CAPM_3,er_CAPM_4,ar_CAPM_4,er_CAPM_5,ar_CAPM_5,er_CAPM_6,ar_CAPM_6,er_CAPM_7,ar_CAPM_7,er_CAPM_8,ar_CAPM_8,er_CAPM_9,ar_CAPM_9,er_CAPM_10,ar_CAPM_10,CAPM_CAR_1,CAPM_CAR_2,CAPM_CAR_3,CAPM_CAR_5,CAPM_CAR_10
10081,GREENHILL & CO INC,"Keefe Bruyette & Woods Downgrades Greenhill & Co., Inc. Common Stock to Underperform, Lowers Price Target to $23",8,decrease,0.8,0.7,"the downgrade to 'underperform' and the reduction of the price target typically signal negative sentiment, which is likely to lead to a decrease in stock price.",0.0,2019-04-30,GHL,2019-04-30 11:06:00+00:00,90164.0,39525910,-0.1526187211275101,-0.0046606035903096,-0.0032776508014649,0.0004697585245594,0.0023478092625737,-0.0028107480611652,-0.0106482980772852,0.0205761790275573,-0.0175248887389898,0.0208366177976131,-0.0262872576713562,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,588988.0,1.1334,0.9503,1.1018,-0.035336,-0.11728272112751,-0.931722,0.9270613964096904,-0.172344,0.169066349198535,1.2897419999999995,-1.2892722414754405,-0.4330259999999999,0.4353738092625737,-1.906446,1.9036352519388349,-0.2403479999999999,0.2296997019227147,-0.308352,0.3289281790275574,0.40569,-0.4232148887389898,-3.017178,3.038014617797613,1.063062,-1.0893492576713562,0.8097786752821803,1.0961277456082257,-1.1202058922769051,1.0497368197259682,3.9877136042763746
10089,GLATFELTER CORP,"PH Glatfelter Q1 EPS $0.12 Beats $0.1 Estimate, Sales $229.13M Miss $243.5M Estimate",8,uncertain,0.6,0.3,"while the eps beat expectations, the significant miss in sales could lead to mixed reactions from investors, making the overall impact on the stock price uncertain.",1.0,2019-04-30,GLT,2019-04-30 10:57:00+00:00,57154.0,37732010,0.0402109213173389,0.007729522883892,-0.0054330481216311,-0.003534723771736,-0.0032247784547507,-0.0116467364132404,-0.0029459951911121,0.0072226272895932,0.0162972621619701,0.0076972343958914,0.0070018875412642,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,586919.0,1.0094,1.1102,0.9528,-0.030376,0.0705869213173389,-0.828802,0.8365315228838921,-0.152504,0.1470709518783688,1.149622,-1.153156723771736,-0.384666,0.3814412215452492,-1.696886,1.6852392635867597,-0.213068,0.2101220048088878,-0.273632,0.2808546272895932,0.36229,-0.3459927378380298,-2.6860980000000003,2.6937952343958917,0.947742,-0.9407401124587358,0.907118444201231,0.9836024747622608,-1.0060857718933671,0.9135237613602728,3.583278279784367
10097,GENWORTH FINANCIAL INC,Genworth Financial Q1 EPS $0.34 Beats $0.3 Estimate,8,increase,0.8,0.6,"the earnings per share (eps) of $0.34 beating the estimate of $0.30 is a positive indicator of the company's financial performance, likely leading to an increase in stock price.",2.0,2019-04-30,GNW,2019-04-30 21:54:00+00:00,90162.0,37247D10,-0.0181346982717514,0.0119600892066955,0.0077150561846792,-0.0004886590759269,-0.0086375288665294,0.0067400927655398,-0.0024494044482707,-0.0076935868710279,0.0113824224099516,-0.0024466076865792,0.0138979479670524,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,588987.0,1.0865,0.628,1.4371,-0.03346,0.0153253017282485,-0.892795,0.9047550892066956,-0.16484,0.1725550561846792,1.2367449999999998,-1.2372336590759268,-0.414735,0.4060974711334705,-1.827185,1.83392509276554,-0.2300299999999999,0.2275805955517292,-0.29522,0.2875264131289721,0.389275,-0.3778925775900483,-2.8919550000000003,2.889508392313421,1.019445,-1.0055470520329477,0.9200803909349442,1.0773101453913747,-1.0646786028912474,1.0027889048230838,3.8551008641366664
10105,ALPHABET INC,On CNBC Dan Niles Says Reducing His Exposure To Alphabet,8,decrease,0.75,0.6,"dan niles reducing his exposure to alphabet may signal a lack of confidence in the company's future performance, potentially leading to a negative reaction from investors.",0.0,2019-04-30,GOOGL,2019-04-30 16:49:00+00:00,90319.0,02079K30,-0.075019285082817,-0.0187931060791015,-0.0063257883302867,0.0084880553185939,0.0136770578101277,0.0048434315249323,-0.0070580109022557,0.0031206710264086,0.0022468210663646,-0.0039662588387727,-0.0055401609279215,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,589041.0,1.1415,-0.2394,-0.7049,-0.03566,-0.039359285082817,-0.938445,0.9196518939208984,-0.17364,0.1673142116697132,1.2988949999999997,-1.2904069446814057,-0.436185,0.4498620578101277,-1.920135,1.9249784315249323,-0.24213,0.2350719890977442,-0.31062,0.3137406710264087,0.4085249999999999,-0.4062781789336353,-3.038805,3.034838741161227,1.070595,-1.0761351609279215,0.8802926088380812,1.0869661055906117,-1.1230927330116924,1.0844335446536544,4.026216492948756
10113,ALPHABET INC,"KeyBanc Reiterates Overweight, $1.43K Target On Alphabet As Firm Maintains Co's 'overall revenue growth prospects remain excellent and see the prospect for improved EBITDA and FCF margins through 2020'",8,increase,0.8,0.7,"the reiteration of an 'overweight' rating and a high target price suggests strong confidence in alphabet's growth prospects, likely leading to an increase in stock price.",2.0,2019-04-30,GOOGL,2019-04-30 13:42:00+00:00,90319.0,02079K30,-0.075019285082817,0.0040636635385453,0.0024634767323732,0.0033350645098835,0.0106718093156814,-0.0164445340633392,-0.0031679039821028,0.0240113101899623,-0.0187931060791015,-0.0063257883302867,0.0084880553185939,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,589041.0,1.1415,-0.2394,-0.7049,-0.03566,-0.039359285082817,-0.938445,0.9425086635385452,-0.17364,0.1761034767323732,1.2988949999999997,-1.2955599354901162,-0.436185,0.4468568093156814,-1.920135,1.9036904659366607,-0.24213,0.2389620960178971,-0.31062,0.3346313101899624,0.4085249999999999,-0.4273181060791015,-3.038805,3.0324792116697132,1.070595,-1.062106944681406,0.9031493784557282,1.1186121402709184,-1.119456458757743,1.054987339762226,4.020338033053727
10121,ALPHABET INC,UPDATE: Stifel Downgrades Alphabet To Hold As Firm Believes Co's 'multiple is likely to remain range bound over the next twelve months as a potential deceleration digestion period lies ahead with lower visibility into near-term revenue growth rates',8,decrease,0.8,0.7,"the downgrade to 'hold' suggests a lack of confidence in alphabet's near-term revenue growth, which is likely to negatively impact investor sentiment and lead to a decrease in stock price.",0.0,2019-04-30,GOOGL,2019-04-30 12:44:00+00:00,90319.0,02079K30,-0.075019285082817,-0.0092541184276342,0.0153185073286294,0.0090156700462102,0.0100291622802615,0.0001805765787139,0.0216605942696332,0.0040636635385453,0.0024634767323732,0.0033350645098835,0.0106718093156814,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,589041.0,1.1415,-0.2394,-0.7049,-0.03566,-0.039359285082817,-0.938445,0.9291908815723656,-0.17364,0.1889585073286294,1.2988949999999997,-1.2898793299537894,-0.436185,0.4462141622802615,-1.920135,1.920315576578714,-0.24213,0.2637905942696333,-0.31062,0.3146836635385454,0.4085249999999999,-0.4060615232676267,-3.038805,3.0421400645098835,1.070595,-1.0599231906843185,0.8898315964895486,1.118149388900995,-1.10092082262516,1.076650408905186,4.0749451849448315
10129,ALPHABET INC,"Nomura Maintains Buy on Alphabet Inc. - Class A Common Stock, Lowers Price Target to $1.3K",8,decrease,0.7,0.5,"the downgrade in price target suggests a less favorable outlook for the stock, which may lead to a decrease in its price.",0.0,2019-04-30,GOOGL,2019-04-30 12:03:00+00:00,90319.0,02079K30,-0.075019285082817,-0.0140511030331254,-0.0092541184276342,0.0153185073286294,0.0090156700462102,0.0100291622802615,0.0001805765787139,0.0216605942696332,0.0040636635385453,0.0024634767323732,0.0033350645098835,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,589041.0,1.1415,-0.2394,-0.7049,-0.03566,-0.039359285082817,-0.938445,0.9243938969668744,-0.17364,0.1643858815723657,1.2988949999999997,-1.2835764926713702,-0.436185,0.4452006700462103,-1.920135,1.9301641622802617,-0.24213,0.2423105765787139,-0.31062,0.3322805942696333,0.4085249999999999,-0.4044613364614546,-3.038805,3.041268476732373,1.070595,-1.0672599354901164,0.8850346118840574,1.08877977853924,-1.1191906110990044,1.0917883396551016,4.0743025379094115
10137,ALPHABET INC,"Morgan Stanley Maintains Overweight on Alphabet Inc. - Class A Common Stock, Lowers Price Target to $1.425K",8,decrease,0.7,0.5,"lowering the price target typically signals a less favorable outlook, which may lead to a decrease in stock price.",0.0,2019-04-30,GOOGL,2019-04-30 12:00:00+00:00,90319.0,02079K30,-0.075019285082817,-0.0140511030331254,-0.0092541184276342,0.0153185073286294,0.0090156700462102,0.0100291622802615,0.0001805765787139,0.0216605942696332,0.0040636635385453,0.0024634767323732,0.0033350645098835,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,589041.0,1.1415,-0.2394,-0.7049,-0.03566,-0.039359285082817,-0.938445,0.9243938969668744,-0.17364,0.1643858815723657,1.2988949999999997,-1.2835764926713702,-0.436185,0.4452006700462103,-1.920135,1.9301641622802617,-0.24213,0.2423105765787139,-0.31062,0.3322805942696333,0.4085249999999999,-0.4044613364614546,-3.038805,3.041268476732373,1.070595,-1.0672599354901164,0.8850346118840574,1.08877977853924,-1.1191906110990044,1.0917883396551016,4.0743025379094115
10145,ALPHABET INC,"Stifel Nicolaus Downgrades Alphabet Inc. - Class A Common Stock to Hold, Announces $1,287 Price Target",8,decrease,0.7,0.6,"a downgrade from a financial institution typically signals a less favorable outlook, which can lead to a decrease in stock price as investors may sell off shares in response.",0.0,2019-04-30,GOOGL,2019-04-30 10:35:00+00:00,90319.0,02079K30,-0.075019285082817,-0.0140511030331254,-0.0092541184276342,0.0153185073286294,0.0090156700462102,0.0100291622802615,0.0001805765787139,0.0216605942696332,0.0040636635385453,0.0024634767323732,0.0033350645098835,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,589041.0,1.1415,-0.2394,-0.7049,-0.03566,-0.039359285082817,-0.938445,0.9243938969668744,-0.17364,0.1643858815723657,1.2988949999999997,-1.2835764926713702,-0.436185,0.4452006700462103,-1.920135,1.9301641622802617,-0.24213,0.2423105765787139,-0.31062,0.3322805942696333,0.4085249999999999,-0.4044613364614546,-3.038805,3.041268476732373,1.070595,-1.0672599354901164,0.8850346118840574,1.08877977853924,-1.1191906110990044,1.0917883396551016,4.0743025379094115
10153,GLOBAL PAYMENTS INC,"KeyBanc Maintains Overweight on Global Payments Inc. Common Stock, Raises Price Target to $155",8,increase,0.8,0.7,the maintenance of an overweight rating and an increase in the price target typically signals positive sentiment and potential for stock price appreciation.,2.0,2019-04-30,GPN,2019-04-30 11:25:00+00:00,88873.0,37940X10,0.004746199119836,-0.0105633242055773,0.0227362141013145,-0.0061859595589339,-0.0221746619790792,0.0119355171918869,0.0448201820254325,-0.0144873084500432,0.0252004526555538,-0.0121043110266327,-0.0043355240486562,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,588600.0,1.0842,0.031,-0.6481,-0.033368,0.038114199119836,-0.890886,0.8803226757944226,-0.164472,0.1872082141013145,1.2341459999999995,-1.2403319595589335,-0.413838,0.3916633380209208,-1.823298,1.835233517191887,-0.229524,0.2743441820254326,-0.294576,0.2800886915499568,0.38847,-0.3632695473444461,-2.8858140000000003,2.8737096889733675,1.017306,-1.0216415240486565,0.9184368749142586,1.0675308898957372,-1.0531237454576192,0.986564895653874,3.878465008347541
10161,GRIFOLS S A,Grifols Announces PharmacyKeeper Bidirectional Integration with Epic,8,increase,0.7,0.6,"the announcement of a bidirectional integration with epic suggests improved operational efficiency and potential for increased sales, which could positively impact grifols' stock price.",2.0,2019-04-30,GRFS,2019-04-30 10:18:00+00:00,12886.0,39843840,-0.0098293088376522,0.0222772657871246,0.0172793269157409,0.0279130358248949,0.0194716174155473,0.0441874749958515,-0.0079098585993051,0.0234702359884977,0.008812490850687,-0.0146717820316553,0.1231387108564377,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,583445.0,0.827,0.4929,0.2113,-0.0230799999999999,0.0132506911623477,-0.67741,0.6996872657871246,-0.12332,0.1405993269157409,0.9435099999999998,-0.9155969641751048,-0.31353,0.3330016174155473,-1.38863,1.4328174749958515,-0.1729399999999999,0.1650301414006948,-0.22256,0.2460302359884977,0.29845,-0.2896375091493129,-2.19909,2.1844182179683447,0.77811,-0.6549712891435623,0.7129379569494724,0.8402865927028655,-0.774997637259364,0.850222128236294,3.083687272060514
10169,GARMIN LTD,Garmin Q1 Earnings Preview,8,uncertain,0.5,0.5,the impact on garmin's stock price is uncertain as it depends on the actual earnings results compared to market expectations.,1.0,2019-04-30,GRMN,2019-04-30 18:33:00+00:00,88837.0,H2906T10,0.0032763723284006,-0.0313311442732811,-0.0660298988223075,0.1448053866624832,-0.1068965345621109,0.0179009549319744,0.0834483578801155,0.1137809380888939,0.0290041882544755,-0.065676175057888,0.0205081962049007,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,588590.0,0.7601,0.3211,0.0405,-0.020404,0.0236803723284006,-0.621883,0.5905518557267189,-0.112616,0.0465861011776924,0.8679129999999999,-0.7231076133375167,-0.287439,0.1805424654378891,-1.275569,1.2934699549319744,-0.158222,0.2416703578801155,-0.203828,0.3176089380888939,0.275035,-0.2460308117455243,-2.020467,1.954790824942112,0.715893,-0.6953848037950993,0.6142322280551195,0.6371379569044113,-0.6765215121598243,0.7509048070323467,2.8661244603024723
10177,GROUPON INC,Groupon Reaffirms FY19 Adj. EBITDA $270M,8,increase,0.7,0.6,"reaffirming the fy19 adj. ebitda of $270m suggests stability and confidence in the company's financial performance, which could positively influence investor sentiment and lead to an increase in stock price.",2.0,2019-04-30,GRPN,2019-04-30 21:09:00+00:00,13108.0,39947320,-0.0028328585904091,-0.0556291490793228,0.0140252318233251,0.0235131494700908,-0.0135135008022189,-0.0383561924099922,-0.0071225343272089,0.0258250087499618,-0.0377622358500957,0.0319767147302627,0.0309859532862901,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,583523.0,1.0555,0.9481,0.1073,-0.03222,0.0293871414095908,-0.8670650000000001,0.8114358509206773,-0.15988,0.1739052318233251,1.201715,-1.178201850529909,-0.402645,0.3891314991977811,-1.774795,1.736438807590008,-0.22321,0.216087465672791,-0.2865400000000001,0.3123650087499619,0.378425,-0.4161872358500957,-2.8091850000000003,2.841161714730263,0.990615,-0.95962904671371,0.8408229923302681,0.9853410827440024,-1.0042966187065838,0.94736845625788,3.7302367141792185
10185,GROUPON INC,"Groupon Q1 EPS $0.03, Same YoY, Sales $578.4M Beat $552.8M Estimate",8,increase,0.7,0.6,"groupon's earnings per share (eps) met expectations while sales exceeded estimates, which typically signals positive performance and can lead to an increase in stock price.",2.0,2019-04-30,GRPN,2019-04-30 21:09:00+00:00,13108.0,39947320,-0.0028328585904091,-0.0556291490793228,0.0140252318233251,0.0235131494700908,-0.0135135008022189,-0.0383561924099922,-0.0071225343272089,0.0258250087499618,-0.0377622358500957,0.0319767147302627,0.0309859532862901,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,583523.0,1.0555,0.9481,0.1073,-0.03222,0.0293871414095908,-0.8670650000000001,0.8114358509206773,-0.15988,0.1739052318233251,1.201715,-1.178201850529909,-0.402645,0.3891314991977811,-1.774795,1.736438807590008,-0.22321,0.216087465672791,-0.2865400000000001,0.3123650087499619,0.378425,-0.4161872358500957,-2.8091850000000003,2.841161714730263,0.990615,-0.95962904671371,0.8408229923302681,0.9853410827440024,-1.0042966187065838,0.94736845625788,3.7302367141792185
10193,GLOBAL SHIP LEASE INC,Global Ship Lease Announces Two New Long-Term Charter Agreements,8,increase,0.8,0.7,"the announcement of two new long-term charter agreements typically indicates stable revenue and growth potential, which is likely to positively impact investor sentiment and increase the stock price.",2.0,2019-04-30,GSL,2019-04-30 12:40:00+00:00,91453.0,Y2718360,0.0081008244305849,-0.0109949000179767,-0.0003389577614143,0.0155964130535721,0.0081458315253257,-0.0048348298296332,0.0037269587628543,0.0071607646532356,0.0053983367979526,0.0051073781214654,-0.0058631524443626,2019-05-01,2019-05-02,2019-05-03,2019-05-06,2019-05-07,2019-05-08,2019-05-09,2019-05-10,2019-05-13,2019-05-14,-0.04,-0.7,0.28,0.01,-0.83,-0.1,-0.02,0.009,2019-05-01,-0.16,0.45,-0.27,0.009,2019-05-02,1.13,0.94,-0.27,0.009,2019-05-03,-0.39,0.6,-0.42,0.009,2019-05-06,-1.69,-0.28,0.5,0.009,2019-05-07,-0.22,-0.15,-0.32,0.009,2019-05-08,-0.28,0.08,0.12,0.009,2019-05-09,0.35,-0.37,0.08,0.009,2019-05-10,-2.67,-0.73,0.28,0.009,2019-05-13,0.93,0.4,-0.02,0.009,2019-05-14,589438.0,0.7239,1.7443,0.9119,-0.018956,0.0270568244305849,-0.591837,0.5808420999820232,-0.106824,0.1064850422385856,0.8270069999999999,-0.8114105869464278,-0.273321,0.2814668315253257,-1.214391,1.2095561701703668,-0.150258,0.1539849587628543,-0.193692,0.2008527646532356,0.262365,-0.2569666632020473,-1.923813,1.9289203781214657,0.682227,-0.6880901524443627,0.6078989244126081,0.6873271422206089,-0.7049255447078421,0.6796124147492648,2.548257456061512
